02/01/18,00:00,250250042,Boston - Roxbury,-5,CO,PPM,0.31,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,NO,PPB,3,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,NO2,PPB,19,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,NOX,PPB,22,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,NOY,PPB,22.3,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,OZONE,PPB,21,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,PM2.5,UG/M3,8,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,RHUM,PERCENT,48,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,RWD,DEGREES,209.9,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,RWS,KNOTS,3.6,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,SO2,PPB,1,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,SRAD,WATTS/M2,1,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,TEMP,C,-2,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,WD,DEGREES,213,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250042,Boston - Roxbury,-5,WS,M/S,2.4,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250043,Boston - North End,-5,PM2.5,UG/M3,10,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250044,Boston-Von Hillern,-5,BARPR,MILLIBAR,1017.1,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250044,Boston-Von Hillern,-5,CO,PPM,0.38,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250044,Boston-Von Hillern,-5,NO,PPB,12,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250044,Boston-Von Hillern,-5,NO2,PPB,23,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250044,Boston-Von Hillern,-5,NOX,PPB,34,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250044,Boston-Von Hillern,-5,PM2.5,UG/M3,20,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250044,Boston-Von Hillern,-5,RHUM,PERCENT,50,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250044,Boston-Von Hillern,-5,SRAD,WATTS/M2,0,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250044,Boston-Von Hillern,-5,TEMP,C,-2,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250044,Boston-Von Hillern,-5,WD,DEGREES,177,Massachusetts Dept. of Environmental Protection
02/01/18,00:00,250250044,Boston-Von Hillern,-5,WS,M/S,2.4,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250002,BOSTON-KENMORE,-5,NO,PPB,6,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250002,BOSTON-KENMORE,-5,NO2,PPB,20,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250002,BOSTON-KENMORE,-5,NOX,PPB,26,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250002,BOSTON-KENMORE,-5,SO2,PPB,1,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,BARPR,MILLIBAR,1010.4,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,CO,PPM,0.26,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,NO,PPB,1,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,NO2,PPB,14,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,NOX,PPB,16,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,NOY,PPB,16.4,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,OZONE,PPB,35,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,PM2.5,UG/M3,9,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,RHUM,PERCENT,49,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,RWD,DEGREES,205,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,RWS,KNOTS,4.3,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,SO2,PPB,0,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,SRAD,WATTS/M2,2,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,TEMP,C,10,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,WD,DEGREES,205,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250042,Boston - Roxbury,-5,WS,M/S,2.4,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250043,Boston - North End,-5,PM2.5,UG/M3,10,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250044,Boston-Von Hillern,-5,BARPR,MILLIBAR,1010.4,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250044,Boston-Von Hillern,-5,CO,PPM,0.32,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250044,Boston-Von Hillern,-5,NO,PPB,5,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250044,Boston-Von Hillern,-5,NO2,PPB,17,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250044,Boston-Von Hillern,-5,NOX,PPB,23,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250044,Boston-Von Hillern,-5,PM2.5,UG/M3,10,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250044,Boston-Von Hillern,-5,RHUM,PERCENT,51,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250044,Boston-Von Hillern,-5,SRAD,WATTS/M2,0,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250044,Boston-Von Hillern,-5,TEMP,C,10,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250044,Boston-Von Hillern,-5,WD,DEGREES,189,Massachusetts Dept. of Environmental Protection
03/01/18,00:00,250250044,Boston-Von Hillern,-5,WS,M/S,2,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250002,BOSTON-KENMORE,-5,NO,PPB,1,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250002,BOSTON-KENMORE,-5,NO2,PPB,8,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250002,BOSTON-KENMORE,-5,NOX,PPB,9,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250002,BOSTON-KENMORE,-5,SO2,PPB,1,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,BARPR,MILLIBAR,1017.1,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,CO,PPM,0.21,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,NO,PPB,1,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,NO2,PPB,7,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,NOX,PPB,8,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,NOY,PPB,7.5,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,OZONE,PPB,41,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,PM2.5,UG/M3,6,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,RHUM,PERCENT,46,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,RWD,DEGREES,202.2,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,RWS,KNOTS,6.8,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,SO2,PPB,0,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,SRAD,WATTS/M2,1,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,TEMP,C,7,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,WD,DEGREES,205,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250042,Boston - Roxbury,-5,WS,M/S,3.8,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250043,Boston - North End,-5,PM2.5,UG/M3,3,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250044,Boston-Von Hillern,-5,BARPR,MILLIBAR,1019.7,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250044,Boston-Von Hillern,-5,CO,PPM,0.25,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250044,Boston-Von Hillern,-5,NO,PPB,2,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250044,Boston-Von Hillern,-5,NO2,PPB,9,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250044,Boston-Von Hillern,-5,NOX,PPB,11,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250044,Boston-Von Hillern,-5,PM2.5,UG/M3,10,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250044,Boston-Von Hillern,-5,RHUM,PERCENT,48,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250044,Boston-Von Hillern,-5,SRAD,WATTS/M2,0,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250044,Boston-Von Hillern,-5,TEMP,C,7,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250044,Boston-Von Hillern,-5,WD,DEGREES,179,Massachusetts Dept. of Environmental Protection
04/01/18,00:00,250250044,Boston-Von Hillern,-5,WS,M/S,3.5,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250002,BOSTON-KENMORE,-5,NO,PPB,6,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250002,BOSTON-KENMORE,-5,NO2,PPB,21,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250002,BOSTON-KENMORE,-5,NOX,PPB,27,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250002,BOSTON-KENMORE,-5,SO2,PPB,0,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,BARPR,MILLIBAR,1011.7,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,CO,PPM,0.2,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,NO,PPB,1,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,NO2,PPB,14,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,NOX,PPB,15,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,NOY,PPB,15.2,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,OZONE,PPB,18,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,PM2.5,UG/M3,7,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,RHUM,PERCENT,84,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,RWD,DEGREES,34.5,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,RWS,KNOTS,1.4,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,SO2,PPB,0,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,SRAD,WATTS/M2,2,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,TEMP,C,7,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,WD,DEGREES,63,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250042,Boston - Roxbury,-5,WS,M/S,1.1,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250044,Boston-Von Hillern,-5,BARPR,MILLIBAR,1013.1,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250044,Boston-Von Hillern,-5,CO,PPM,0.23,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250044,Boston-Von Hillern,-5,NO,PPB,3,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250044,Boston-Von Hillern,-5,NO2,PPB,10,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250044,Boston-Von Hillern,-5,NOX,PPB,13,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250044,Boston-Von Hillern,-5,PM2.5,UG/M3,7,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250044,Boston-Von Hillern,-5,RHUM,PERCENT,83,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250044,Boston-Von Hillern,-5,SRAD,WATTS/M2,0,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250044,Boston-Von Hillern,-5,TEMP,C,7,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250044,Boston-Von Hillern,-5,WD,DEGREES,102,Massachusetts Dept. of Environmental Protection
05/01/18,00:00,250250044,Boston-Von Hillern,-5,WS,M/S,1,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250002,BOSTON-KENMORE,-5,NO,PPB,3,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250002,BOSTON-KENMORE,-5,NO2,PPB,11,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250002,BOSTON-KENMORE,-5,NOX,PPB,15,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250002,BOSTON-KENMORE,-5,SO2,PPB,0,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,BARPR,MILLIBAR,1013.1,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,CO,PPM,0.19,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,NO,PPB,1,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,NO2,PPB,4,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,NOX,PPB,5,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,NOY,PPB,5.7,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,OZONE,PPB,34,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,PM2.5,UG/M3,11,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,RHUM,PERCENT,65,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,RWD,DEGREES,208.4,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,RWS,KNOTS,5.1,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,SO2,PPB,1,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,SRAD,WATTS/M2,2,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,TEMP,C,22,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,WD,DEGREES,208,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250042,Boston - Roxbury,-5,WS,M/S,2.9,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250044,Boston-Von Hillern,-5,BARPR,MILLIBAR,1014.4,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250044,Boston-Von Hillern,-5,CO,PPM,0.26,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250044,Boston-Von Hillern,-5,NO,PPB,2,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250044,Boston-Von Hillern,-5,NO2,PPB,7,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250044,Boston-Von Hillern,-5,NOX,PPB,9,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250044,Boston-Von Hillern,-5,PM2.5,UG/M3,10,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250044,Boston-Von Hillern,-5,RHUM,PERCENT,65,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250044,Boston-Von Hillern,-5,SRAD,WATTS/M2,2,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250044,Boston-Von Hillern,-5,TEMP,C,22,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250044,Boston-Von Hillern,-5,WD,DEGREES,182,Massachusetts Dept. of Environmental Protection
06/01/18,00:00,250250044,Boston-Von Hillern,-5,WS,M/S,2.5,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250002,BOSTON-KENMORE,-5,NO,PPB,0,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250002,BOSTON-KENMORE,-5,NO2,PPB,6,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250002,BOSTON-KENMORE,-5,NOX,PPB,6,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250002,BOSTON-KENMORE,-5,SO2,PPB,0,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,BARPR,MILLIBAR,1013.1,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,CO,PPM,0.29,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,NO,PPB,0,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,NO2,PPB,6,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,NOX,PPB,5,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,NOY,PPB,7.1,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,OZONE,PPB,45,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,RHUM,PERCENT,53,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,RWD,DEGREES,190,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,RWS,KNOTS,3,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,SO2,PPB,1,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,SRAD,WATTS/M2,6,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,TEMP,C,29,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,WD,DEGREES,188,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250042,Boston - Roxbury,-5,WS,M/S,2.1,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250044,Boston-Von Hillern,-5,BARPR,MILLIBAR,1014.4,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250044,Boston-Von Hillern,-5,CO,PPM,0.38,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250044,Boston-Von Hillern,-5,NO,PPB,1,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250044,Boston-Von Hillern,-5,NO2,PPB,10,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250044,Boston-Von Hillern,-5,NOX,PPB,11,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250044,Boston-Von Hillern,-5,PM2.5,UG/M3,14,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250044,Boston-Von Hillern,-5,RHUM,PERCENT,53,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250044,Boston-Von Hillern,-5,SRAD,WATTS/M2,7,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250044,Boston-Von Hillern,-5,TEMP,C,29,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250044,Boston-Von Hillern,-5,WD,DEGREES,202,Massachusetts Dept. of Environmental Protection
07/01/18,00:00,250250044,Boston-Von Hillern,-5,WS,M/S,1.8,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250002,BOSTON-KENMORE,-5,NO,PPB,3,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250002,BOSTON-KENMORE,-5,NO2,PPB,22,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250002,BOSTON-KENMORE,-5,NOX,PPB,26,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250002,BOSTON-KENMORE,-5,SO2,PPB,0,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,BARPR,MILLIBAR,1017.1,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,CO,PPM,0.28,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,NO,PPB,0,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,NO2,PPB,8,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,NOX,PPB,8,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,NOY,PPB,8.6,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,OZONE,PPB,47,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,PM2.5,UG/M3,7,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,RHUM,PERCENT,58,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,RWD,DEGREES,178.4,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,RWS,KNOTS,1.7,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,SO2,PPB,1,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,SRAD,WATTS/M2,1,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,TEMP,C,26,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,WD,DEGREES,171,Massachusetts Dept. of Environmental Protection
08/01/18,00:00,250250042,Boston - Roxbury,-5,WS,M/S,1.3,Massachusetts Dept. of Environmental Protection
